id,url,foreign_landing_url,title,creator,creator_url,license,license_version,license_url,source,attribution,is_table,eye_level,verdict
bbb9d73c-ab9c-48f6-b0f7-0c49d8a93fac,https://upload.wikimedia.org/wikipedia/commons/e/ea/Cobra_soldiers_washing%2C_October_1967.jpg,https://commons.wikimedia.org/w/index.php?curid=90559676,"Cobra soldiers washing, October 1967",NARA photo 111-CCV-535-CC44528 by PFC Burt W. Peterson,,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Cobra soldiers washing, October 1967"" by NARA photo 111-CCV-535-CC44528 by PFC Burt W. Peterson is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
bbde00e3-9131-40e3-9d2b-ae4a348be4c3,https://upload.wikimedia.org/wikipedia/commons/2/29/Jim_Shooting_Pool_%2814079034100%29.jpg,https://commons.wikimedia.org/w/index.php?curid=65949796,Jim Shooting Pool (14079034100),"Eden, Janine and Jim from New York City",https://www.flickr.com/people/10485077@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""Jim Shooting Pool (14079034100)"" by Eden, Janine and Jim from New York City is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
bbe2832b-b757-4c17-ae8d-2ba9006dc4de,https://upload.wikimedia.org/wikipedia/commons/6/69/J%C3%A9r%C3%A9my_Bury_01.JPG,https://commons.wikimedia.org/w/index.php?curid=25065123,Jérémy Bury 01,Dieter Haase,,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Jérémy Bury 01"" by Dieter Haase is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
bc0e60ca-fe5b-45b1-8d13-48cef9331a96,https://upload.wikimedia.org/wikipedia/commons/d/df/Andreas_Roschkowski.JPG,https://commons.wikimedia.org/w/index.php?curid=4972125,Andreas Roschkowski,Sebastian Voigt; upload by Tmv23,https://commons.wikimedia.org/wiki/User:Tmv23,by,3.0,https://creativecommons.org/licenses/by/3.0/,wikimedia,"""Andreas Roschkowski"" by Sebastian Voigt; upload by Tmv23 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.",,,unscored
bccc67f5-0a8d-4afd-9a99-8d9b23cf3874,https://upload.wikimedia.org/wikipedia/commons/9/9e/Billiard_balls_red_yellow_white.jpg,https://commons.wikimedia.org/w/index.php?curid=185504956,Billiard balls red yellow white,Oknazevad,https://commons.wikimedia.org/wiki/User:Oknazevad,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Billiard balls red yellow white"" by Oknazevad is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
be3c8fe9-8a9f-4d65-b405-51bf1a7f9272,https://upload.wikimedia.org/wikipedia/commons/5/5a/Carom_Billiards_EC_Brandenburg_Havel-GER_2013-04-20_27-Portrait_Jean_Paul_de_Bruijn.jpg,https://commons.wikimedia.org/w/index.php?curid=25710699,File:Carom Billiards EC Brandenburg Havel-GER 2013-04-20 27-Portrait Jean Paul de Bruijn.jpg,LezFraniak,https://commons.wikimedia.org/wiki/User:LezFraniak,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""File:Carom Billiards EC Brandenburg Havel-GER 2013-04-20 27-Portrait Jean Paul de Bruijn.jpg"" by LezFraniak is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
bec7339f-fd9a-41f0-a8c6-08a5c281d6fe,https://upload.wikimedia.org/wikipedia/commons/d/dd/Playing_pool_at_APEX_with_one_of_our_mentors.jpg,https://commons.wikimedia.org/w/index.php?curid=15325809,Playing pool at APEX with one of our mentors,Alexadanielle,https://commons.wikimedia.org/w/index.php?title=User:Alexadanielle&action=edit&redlink=1,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Playing pool at APEX with one of our mentors"" by Alexadanielle is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
bf106ba0-d898-464a-9d5e-be9b351fc534,https://upload.wikimedia.org/wikipedia/commons/b/bf/Billiard_player.jpg,https://commons.wikimedia.org/w/index.php?curid=188110584,Billiard player,CyraFelix,https://commons.wikimedia.org/w/index.php?title=User:CyraFelix&action=edit&redlink=1,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.en/,wikimedia,"""Billiard player"" by CyraFelix is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.",,,unscored
bf646cf0-a7d1-47e5-8c99-8fcb8d64f4e2,https://upload.wikimedia.org/wikipedia/commons/9/9e/Billiard_Table_at_Cooch_Behar_Palace_01.jpg,https://commons.wikimedia.org/w/index.php?curid=163245866,Billiard Table at Cooch Behar Palace 01,Kingshuk Mondal,https://commons.wikimedia.org/wiki/User:Herpking,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Billiard Table at Cooch Behar Palace 01"" by Kingshuk Mondal is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
c266a6fc-148f-44e3-a44a-cbc566c7383b,https://upload.wikimedia.org/wikipedia/commons/4/4e/Girl_with_swimming_board.jpg,https://commons.wikimedia.org/w/index.php?curid=1038321,Girl with swimming board,Tommy Wong,https://www.flickr.com/people/gracewong,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""Girl with swimming board"" by Tommy Wong is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
c2672efd-283a-46fc-b42d-351ae1b27ee6,https://upload.wikimedia.org/wikipedia/commons/1/11/Paschinsky4.jpg,https://commons.wikimedia.org/w/index.php?curid=10872922,Paschinsky4,Tatiana Petsa,,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Paschinsky4"" by Tatiana Petsa is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
c32ad852-28b5-4a44-992b-d66e858ca70a,https://upload.wikimedia.org/wikipedia/commons/9/9e/Kasper_Kristoffersen.JPG,https://commons.wikimedia.org/w/index.php?curid=4973897,Kasper Kristoffersen,Sebastian Voigt; upload by Tmv23,https://commons.wikimedia.org/wiki/User:Tmv23,by,3.0,https://creativecommons.org/licenses/by/3.0/,wikimedia,"""Kasper Kristoffersen"" by Sebastian Voigt; upload by Tmv23 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.",,,unscored
c3682247-1b70-4428-b732-f955e6b6581d,https://upload.wikimedia.org/wikipedia/commons/e/e2/Standen_House%2C_electric_lights_over_billiard_table.jpg,https://commons.wikimedia.org/w/index.php?curid=132592210,"Standen House, electric lights over billiard table",AndyScott,https://commons.wikimedia.org/w/index.php?title=User:AndyScott&action=edit&redlink=1,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Standen House, electric lights over billiard table"" by AndyScott is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
c3dca630-d7a5-41e7-8f0f-4a6693bd7c27,https://upload.wikimedia.org/wikipedia/commons/b/b4/Barn_at_Little_Pool_Hall.jpg,https://commons.wikimedia.org/w/index.php?curid=117969345,Barn at Little Pool Hall,Dave.Dunford,https://commons.wikimedia.org/wiki/User:Dave.Dunford,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Barn at Little Pool Hall"" by Dave.Dunford is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
c441cf63-084d-4276-9cc0-186438bb9c79,https://upload.wikimedia.org/wikipedia/commons/4/4f/Martin_Horn_%28billiard_player%29_3-Cushion_World_Cup_Istanbul_2009-02.jpg,https://commons.wikimedia.org/w/index.php?curid=20071127,File:Martin Horn (billiard player) 3-Cushion World Cup Istanbul 2009-02.jpg,Martin Horn,,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""File:Martin Horn (billiard player) 3-Cushion World Cup Istanbul 2009-02.jpg"" by Martin Horn is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
c5916392-95f0-4fce-8c9a-208ec9ce9ff6,https://upload.wikimedia.org/wikipedia/commons/a/ad/G%C3%BCnter_Siebert-billiards_player-4_%28cropped%29.JPG,https://commons.wikimedia.org/w/index.php?curid=83059855,Günter Siebert-billiards player-4 (cropped),Unknown authorUnknown author,,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Günter Siebert-billiards player-4 (cropped)"" by Unknown authorUnknown author is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
c5d6a89d-d6e6-4925-a5bd-f09a6eac7913,https://upload.wikimedia.org/wikipedia/commons/1/1a/Bar_billiards_table_1.jpg,https://commons.wikimedia.org/w/index.php?curid=14490436,Bar billiards table 1,Matt Brown,,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""Bar billiards table 1"" by Matt Brown is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
c5e73e0c-eb01-4233-8083-6ef82ec83b1c,https://upload.wikimedia.org/wikipedia/commons/4/4e/MC2008_M05_019_-_Rodney_Morris.JPG,https://commons.wikimedia.org/w/index.php?curid=5713659,MC2008 M05 019 - Rodney Morris,Christian Werner; upload by Tmv23,http://www.bulle-benson.de/impressum.htm,by,3.0,https://creativecommons.org/licenses/by/3.0/,wikimedia,"""MC2008 M05 019 - Rodney Morris"" by Christian Werner; upload by Tmv23 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.",,,unscored
c87109a8-7d93-4313-b735-ffa33a225d2f,https://upload.wikimedia.org/wikipedia/commons/c/c1/CONIFA_Europe_%28November_2018%29.jpg,https://commons.wikimedia.org/w/index.php?curid=74424404,CONIFA Europe (November 2018),MrSean101,https://commons.wikimedia.org/w/index.php?title=User:MrSean101&action=edit&redlink=1,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""CONIFA Europe (November 2018)"" by MrSean101 is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
c9178950-9191-446d-ad23-108f7d68632a,https://upload.wikimedia.org/wikipedia/commons/3/39/Carom_Billiards_EC_Brandenburg_Havel-GER_2013-04-20_18-Serdar_G%C3%BCm%C3%BCs_%28Billiard_Artistique-Final%29.JPG,https://commons.wikimedia.org/w/index.php?curid=25700920,Carom Billiards EC Brandenburg Havel-GER 2013-04-20 18-Serdar Gümüs (Billiard Artistique-Final),LezFraniak,https://commons.wikimedia.org/wiki/User:LezFraniak,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Carom Billiards EC Brandenburg Havel-GER 2013-04-20 18-Serdar Gümüs (Billiard Artistique-Final)"" by LezFraniak is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
c94b0d18-e557-48ca-9245-166e22318fce,https://upload.wikimedia.org/wikipedia/commons/6/61/Entrance_to_Great_Pool_Hall%2C_Llanvetherine%2C_Monmouthshire.jpg,https://commons.wikimedia.org/w/index.php?curid=61111769,"Entrance to Great Pool Hall, Llanvetherine, Monmouthshire",KJP1,https://commons.wikimedia.org/wiki/User:KJP1,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Entrance to Great Pool Hall, Llanvetherine, Monmouthshire"" by KJP1 is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
c9b89f1b-8c3d-4c17-9aed-d941368eb844,https://upload.wikimedia.org/wikipedia/commons/c/c9/George_Skivington.jpg,https://commons.wikimedia.org/w/index.php?curid=22880821,George Skivington,Graham Wilson from United Kingdom,https://www.flickr.com/people/90037599@N05,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""George Skivington"" by Graham Wilson from United Kingdom is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
c9f89e4c-3e53-4d75-a924-8f719297eba0,https://upload.wikimedia.org/wikipedia/commons/5/5d/Czechia-France_pools_game_at_the_2026_Olympics_11.jpg,https://commons.wikimedia.org/w/index.php?curid=184234313,Czechia-France pools game at the 2026 Olympics 11,Alex Sirac,https://commons.wikimedia.org/wiki/User:Exilexi,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Czechia-France pools game at the 2026 Olympics 11"" by Alex Sirac is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
ca39d8b4-88b7-4c87-8294-30dd539d4e33,https://upload.wikimedia.org/wikipedia/commons/3/3b/Czechia-France_pools_game_at_the_2026_Olympics_04.jpg,https://commons.wikimedia.org/w/index.php?curid=184234281,Czechia-France pools game at the 2026 Olympics 04,Alex Sirac,https://commons.wikimedia.org/wiki/User:Exilexi,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Czechia-France pools game at the 2026 Olympics 04"" by Alex Sirac is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
cb0007d1-7890-470c-b5aa-c56bf2514196,https://upload.wikimedia.org/wikipedia/commons/2/29/Billiards_and_snookers.jpg,https://commons.wikimedia.org/w/index.php?curid=16478472,Billiards and snookers,Derbeth,,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""Billiards and snookers"" by Derbeth is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
cb7cf7e0-bcf9-4c50-8bb0-42469fc6f520,https://upload.wikimedia.org/wikipedia/commons/3/37/John_Schmidt.png,https://commons.wikimedia.org/w/index.php?curid=79296315,John Schmidt,RailbirdJAM,https://commons.wikimedia.org/w/index.php?title=User:RailbirdJAM&action=edit&redlink=1,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""John Schmidt"" by RailbirdJAM is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
cbb370f1-a31d-442f-ad19-188c4df510a6,https://upload.wikimedia.org/wikipedia/commons/6/63/Czechia-France_pools_game_at_the_2026_Olympics_06.jpg,https://commons.wikimedia.org/w/index.php?curid=184234299,Czechia-France pools game at the 2026 Olympics 06,Alex Sirac,https://commons.wikimedia.org/wiki/User:Exilexi,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Czechia-France pools game at the 2026 Olympics 06"" by Alex Sirac is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
cd47ea0d-8b40-4636-914d-498e64440e0a,https://upload.wikimedia.org/wikipedia/commons/2/2d/British-pool-table-pocket.JPG,https://commons.wikimedia.org/w/index.php?curid=10204204,British-pool-table-pocket,Londonguy78,https://commons.wikimedia.org/w/index.php?title=User:Londonguy78&action=edit&redlink=1,by,3.0,https://creativecommons.org/licenses/by/3.0/,wikimedia,"""British-pool-table-pocket"" by Londonguy78 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.",,,unscored
ce100fa5-9183-4958-8bc6-d45674440c91,https://upload.wikimedia.org/wikipedia/commons/7/7b/Maurice_Vignaux%2C_Billiard_Player%2C_from_World%27s_Champions%2C_Series_1_%28N28%29_for_Allen_%26_Ginter_Cigarettes_MET_DP827435.jpg,https://commons.wikimedia.org/w/index.php?curid=61145779,"<div class='fn'> Maurice Vignaux, Billiard Player, from World's Champions, Series 1 (N28) for Allen &amp; Ginter Cigarettes</div>","Lindner, Eddy & Claus / Allen & Ginter",https://www.wikidata.org/wiki/Q105072397,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.en/,wikimedia,"""<div class='fn'> Maurice Vignaux, Billiard Player, from World's Champions, Series 1 (N28) for Allen &amp; Ginter Cigarettes</div>"" by Lindner, Eddy & Claus / Allen & Ginter is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.",,,unscored
ce5cf043-46b0-4f9b-8098-2f62ada8a196,https://upload.wikimedia.org/wikipedia/commons/8/8e/Pool_Hall_Lake_view_-_geograph.org.uk_-_5997858.jpg,https://commons.wikimedia.org/w/index.php?curid=142890724,Pool Hall Lake view - geograph.org.uk - 5997858,Gordon Griffiths,https://www.geograph.org.uk/profile/11160,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,wikimedia,"""Pool Hall Lake view - geograph.org.uk - 5997858"" by Gordon Griffiths is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",,,unscored
ce622f4a-ca58-40a0-acb6-1cff4aeb9ab7,https://upload.wikimedia.org/wikipedia/commons/4/45/Pool_billiards_8-ball%2C_b-w.jpg,https://commons.wikimedia.org/w/index.php?curid=1066174,"Pool billiards 8-ball, b-w",User Anebg on en.wikipedia,https://en.wikipedia.org/wiki/User:Anebg,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Pool billiards 8-ball, b-w"" by User Anebg on en.wikipedia is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
ce917d43-1ee6-4eaf-96ad-0c355eae36a9,https://upload.wikimedia.org/wikipedia/commons/e/e4/J._C._Penney_Building_%28Park_Pool_Hall%29%2C_Main_Street%2C_Bozeman%2C_MT_-_53770249911.jpg,https://commons.wikimedia.org/w/index.php?curid=149107162,"J. C. Penney Building (Park Pool Hall), Main Street, Bozeman, MT - 53770249911",w_lemay,,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,wikimedia,"""J. C. Penney Building (Park Pool Hall), Main Street, Bozeman, MT - 53770249911"" by w_lemay is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",,,unscored
cebbeb8e-f07b-4b00-9b6e-426bc303ae1d,https://upload.wikimedia.org/wikipedia/commons/0/01/MC2008_M10_012_-_Tony_Drago.JPG,https://commons.wikimedia.org/w/index.php?curid=5713787,MC2008 M10 012 - Tony Drago,Christian Werner; upload by Tmv23,http://www.bulle-benson.de/impressum.htm,by,3.0,https://creativecommons.org/licenses/by/3.0/,wikimedia,"""MC2008 M10 012 - Tony Drago"" by Christian Werner; upload by Tmv23 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.",,,unscored
cecbda78-6de5-411c-aff3-43218b2a5879,https://upload.wikimedia.org/wikipedia/commons/8/8e/DFC_1952_A_lively_group_of_friends_raising_drinks_for_a_toast_at_a_busy_pool_hall_bar_smiling_and_enjoying_the_night_out.jpg,https://commons.wikimedia.org/w/index.php?curid=190208329,DFC 1952 A lively group of friends raising drinks for a toast at a busy pool hall bar smiling and enjoying the night out,PattayaPatrol,https://www.flickr.com/people/PattayaPatrol,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""DFC 1952 A lively group of friends raising drinks for a toast at a busy pool hall bar smiling and enjoying the night out"" by PattayaPatrol is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
d0d49c9d-b4c2-4212-8a22-59bcebf790fb,https://upload.wikimedia.org/wikipedia/commons/8/87/Site_of_Frames_Snooker_and_Pool_Hall_-_geograph.org.uk_-_6088944.jpg,https://commons.wikimedia.org/w/index.php?curid=143664941,Site of Frames Snooker and Pool Hall - geograph.org.uk - 6088944,Gerald England,https://www.geograph.org.uk/profile/22742,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,wikimedia,"""Site of Frames Snooker and Pool Hall - geograph.org.uk - 6088944"" by Gerald England is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",,,unscored
d0f6de6b-a7db-481a-812a-489eeda6ec3a,https://upload.wikimedia.org/wikipedia/commons/b/b2/Julie_Kelly_%283656188620%29.jpg,https://commons.wikimedia.org/w/index.php?curid=81361552,Julie Kelly (3656188620),kennethtristan02,https://www.flickr.com/people/29493591@N07,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""Julie Kelly (3656188620)"" by kennethtristan02 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
d1695616-ae45-42b2-a162-7431c275f49d,https://upload.wikimedia.org/wikipedia/commons/8/8f/Alex_Rocco_at_the_1990_Annual_Emmy_Awards.jpg,https://commons.wikimedia.org/w/index.php?curid=2026719,Alex Rocco at the 1990 Annual Emmy Awards,Alan Light,https://www.flickr.com/people/42274165@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""Alex Rocco at the 1990 Annual Emmy Awards"" by Alan Light is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
d1e26b8c-a8ca-435f-8f0f-21a38ccc99ef,https://upload.wikimedia.org/wikipedia/commons/0/0f/Efren_Reyes_in_the_World_9-Ball_Pool_Championship_%283%29.jpg,https://commons.wikimedia.org/w/index.php?curid=21914075,File:Efren Reyes in the World 9-Ball Pool Championship (3).jpg,"Doha Stadium Plus Qatar from Doha, Qatar",https://www.flickr.com/people/66463488@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""File:Efren Reyes in the World 9-Ball Pool Championship (3).jpg"" by Doha Stadium Plus Qatar from Doha, Qatar is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
d2b0e35c-6caa-460f-b23e-90249ceb1677,https://upload.wikimedia.org/wikipedia/commons/b/b2/Poole_Hall_Road%2C_Ellesmere_Port_-_geograph.org.uk_-_6185156.jpg,https://commons.wikimedia.org/w/index.php?curid=144499088,"Poole Hall Road, Ellesmere Port - geograph.org.uk - 6185156",JThomas,https://www.geograph.org.uk/profile/35313,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,wikimedia,"""Poole Hall Road, Ellesmere Port - geograph.org.uk - 6185156"" by JThomas is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",,,unscored
d2e2e4f0-239b-4d48-a270-8398675e908f,https://upload.wikimedia.org/wikipedia/commons/2/23/Czechia-France_pools_game_at_the_2026_Olympics_20.jpg,https://commons.wikimedia.org/w/index.php?curid=184234400,Czechia-France pools game at the 2026 Olympics 20,Alex Sirac,https://commons.wikimedia.org/wiki/User:Exilexi,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Czechia-France pools game at the 2026 Olympics 20"" by Alex Sirac is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
d43c2c0d-b4f6-4a42-8a66-40779c225c49,https://upload.wikimedia.org/wikipedia/commons/5/5b/Anna_Lynch_2025.jpg,https://commons.wikimedia.org/w/index.php?curid=176942182,Anna Lynch 2025,BennyOnTheLoose,https://commons.wikimedia.org/wiki/User:BennyOnTheLoose,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Anna Lynch 2025"" by BennyOnTheLoose is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
d44db223-d156-45a7-a594-3998e85d9e33,https://upload.wikimedia.org/wikipedia/commons/7/70/Billiard_table.JPG,https://commons.wikimedia.org/w/index.php?curid=10883900,Billiard table,מתניה,https://commons.wikimedia.org/wiki/User:%D7%9E%D7%AA%D7%A0%D7%99%D7%94,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Billiard table"" by מתניה is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
d46a1c46-4c9d-40f3-a095-8465dd8cc285,https://upload.wikimedia.org/wikipedia/commons/2/2d/Dunedin_Club%2C_New_Zealand_interior%2C_Billiard_Room.jpg,https://commons.wikimedia.org/w/index.php?curid=7642669,"Dunedin Club, New Zealand interior, Billiard Room",Benchill,https://commons.wikimedia.org/wiki/User:Benchill,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Dunedin Club, New Zealand interior, Billiard Room"" by Benchill is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
d490b0e0-61fa-4a97-a955-75182074834c,https://upload.wikimedia.org/wikipedia/commons/c/c4/Carom_Billiards_EC_Brandenburg_Havel-GER_2013-04-20_26-Forthomme.JPG,https://commons.wikimedia.org/w/index.php?curid=25700931,Carom Billiards EC Brandenburg Havel-GER 2013-04-20 26-Forthomme,LezFraniak,https://commons.wikimedia.org/wiki/User:LezFraniak,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Carom Billiards EC Brandenburg Havel-GER 2013-04-20 26-Forthomme"" by LezFraniak is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
d4b96a84-0cf0-4498-aea2-050cb925119d,https://upload.wikimedia.org/wikipedia/commons/a/a8/Scattered_billiards_balls.JPG,https://commons.wikimedia.org/w/index.php?curid=7757773,Scattered billiards balls,Siddharth Patil,https://commons.wikimedia.org/wiki/User:Ksd5,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.en/,wikimedia,"""Scattered billiards balls"" by Siddharth Patil is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.",,,unscored
d76d3c00-c5f8-40a7-b725-da83daa29c9c,https://upload.wikimedia.org/wikipedia/commons/d/d4/Main_Pool_Hall%2C_Wazir_Khan%27s_hammam.jpg,https://commons.wikimedia.org/w/index.php?curid=51870110,"Main Pool Hall, Wazir Khan's hammam",Kumail Hasan,https://commons.wikimedia.org/w/index.php?title=User:Myselfkumail&action=edit&redlink=1,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Main Pool Hall, Wazir Khan's hammam"" by Kumail Hasan is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
d7fc4c8d-e9b1-4aca-b1b5-5634e23a7216,https://upload.wikimedia.org/wikipedia/commons/9/9a/Shooting_Pools_8.jpg,https://commons.wikimedia.org/w/index.php?curid=76957077,Shooting Pools 8,Josh Eson,https://commons.wikimedia.org/w/index.php?title=User:Josh_Eson&action=edit&redlink=1,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Shooting Pools 8"" by Josh Eson is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
